Guid,Name,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,Website,Industry,AnnualRevenue,NumberOfEmployees,Description,IsPartner,IsCustomerPortal,Jigsaw,AccountSource,SicDesc,SBQQ__AssetQuantitiesCombined__c,SBQQ__CoTermedContractsCombined__c,SBQQ__CoTerminationEvent__c,SBQQ__ContractCoTermination__c,SBQQ__IgnoreParentContractedPrices__c,SBQQ__PreserveBundle__c,SBQQ__PriceHoldEnd__c,SBQQ__RenewalModel__c,SBQQ__RenewalPricingMethod__c,SBQQ__TaxExempt__c,Priority__c,X11_16regression__c,Tested__c,PickAsnaf__c,Jenns_test_field__c,Jenn_s_Picklist__c,testpicklistJJ__c,jj_long__c,jj_picklist__c,Global_Value_Picklist__c,march_pick__c,X545__c,Pick1__c,standardobjectpicklist__c,standardcustomvalueset__c,time__c
89286dbd-5980-4c0b-a8a5-d618ae88c171,Account_fJOLj.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3815036011,#N/A,gpwln.salesforce.com,Banking,#N/A,241,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
15f32d24-2947-4aac-baf4-417dbbf3a634,Account_iHBbf.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6790149230,#N/A,qomgd.salesforce.com,Banking,#N/A,843,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
5a5251f7-b83b-4717-b4c8-aa5b3df4689c,Account_AswOY.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8882048824,#N/A,wuvpu.salesforce.com,Banking,#N/A,304,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
30e49989-5a83-4ecb-8354-f5ac5566c05d,abcdefg.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2672d516-36b6-414f-8cce-d1c7b424c5b4,test6.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
163526a4-29c8-4b8a-acfb-b94eb31d465d,test2.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
e5fd5080-c453-4d82-8e87-31ef64dab6dc,Test.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
012b0ec4-84f0-4ae5-b128-35d2f089635d,AsnafTEST.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
71753aa3-2772-47fd-ba33-ae4bffbe5c0e,Account_RevPK.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8787139191,#N/A,zaffx.salesforce.com,Banking,#N/A,151,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
8e38c90b-7812-43a2-82b8-c176cd29ec54,new_account_EDITED.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
af8c1fe7-d350-44ff-b5c8-c07d58a01935,test2.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
f933a21f-72ea-4511-afc3-3368c072f0c4,AsnafTEST.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
9a0c0f94-7fe0-4ef4-9e10-1f9437a5f252,ABC.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
5b9d8acc-6365-4f32-9d1f-0fe777d41638,Account_IRMfg.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6642626764,#N/A,yakot.salesforce.com,Banking,#N/A,530,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
eeb77069-9258-40c4-b0c6-f71dc221c2b3,Account_cZLCL.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6347244876,#N/A,elfih.salesforce.com,Banking,#N/A,890,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
5f40329a-3681-4408-8990-933424c3ac4c,Account_AindK.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3125547403,#N/A,axcuf.salesforce.com,Banking,#N/A,388,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
19b813f4-27a3-4934-8e62-1f41c47a2ef3,Account_Ortym.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2121082500,#N/A,mczwq.salesforce.com,Banking,#N/A,829,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
9ac94227-2625-489d-baa4-568df272194f,test5.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
72034132-156a-4f58-8636-192c0cefd636,Account_WfYAP.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0992568921,#N/A,qavgp.salesforce.com,Banking,#N/A,10,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
9db5e82f-79b1-49ee-bad3-35589ff43947,Winter3.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5a3f15a0-14c0-4dfa-b8a6-ec2be46e1a2c,jenn tester 2.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
fb941f3a-ecb0-4c3e-bdeb-2206a316b29f,Test.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
da393087-d2d9-4aca-a033-d9b749d2f04a,test7.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
4601bac9-5a29-4659-addb-9ae0c751efa4,MYacc.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
d3ee7cea-e6ef-4cd6-b615-c5b7ebd49746,Account_mVZzU.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9735761301,#N/A,uyddo.salesforce.com,Banking,#N/A,516,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
0504e985-02bd-4411-806c-27fa43f35be5,Account_eBWaO.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1871403018,#N/A,ykmti.salesforce.com,Banking,#N/A,742,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
674dd4a0-2136-45af-8446-4503b76ed300,Account_KKKQG.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6646421438,#N/A,ioseq.salesforce.com,Banking,#N/A,361,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
1221a959-3286-43db-8941-60b53cc7e37c,Account_tnRFz.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6958371938,#N/A,omzel.salesforce.com,Banking,#N/A,180,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
887384bd-35fb-4649-b21d-678bae6c69e6,Account_oqRnw.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3595902986,#N/A,zvpng.salesforce.com,Banking,#N/A,69,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
c5f605d3-70bd-4049-89ac-a0ea642ea4da,Account_ZZeie.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1702262105,#N/A,prdlr.salesforce.com,Banking,#N/A,439,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
61eb5bd8-393c-4356-9a39-7716e9633347,acc2.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e4582a51-e748-47c9-827c-0dd7f381251b,vc_test_EDITED.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9dc3e407-085e-444c-9210-3b482d1c50f4,new_account_EDITED.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d64add56-1b79-405f-9169-629c7529c492,AsnafTEST.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
5062d3b7-17f9-4ebb-9257-497f9229edc2,testscratch.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
950beaf0-6c37-46a8-a4bf-c8ef83650284,test account 5.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
01d558ee-df15-4288-979c-65cbf28d5def,Account_FzkMW.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0240447202,#N/A,ihnmg.salesforce.com,Banking,#N/A,417,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
989ccd00-8cf7-4ae5-acbb-bf9fe7d9a5f5,Account_GfuTe.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5746525758,#N/A,pdbiy.salesforce.com,Banking,#N/A,438,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
2ebb94a8-b1c4-489e-851c-c1e4a25a0760,Account_cZLCL.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6347244876,#N/A,elfih.salesforce.com,Banking,#N/A,890,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
ebb64638-dfa9-4a34-a1fa-5fa56a55eed9,Account_Svfls.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2618266238,#N/A,cylcj.salesforce.com,Banking,#N/A,634,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,Value Set 1,#N/A,#N/A
42384db1-9fe3-4442-8e48-e32279e1ded1,4.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
f8b5cf8f-6b94-4a42-a949-c78448f57cbc,test.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18c81930-358e-4a05-b027-db311ea4af43,Winter4.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
baeecea3-edab-477a-9830-be2d4a382e0b,vc_test.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
44f2611b-f245-4d06-9caa-7f501e942412,Sample Account for Entitlements.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,false,true,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4c408e43-1797-491e-9e28-8b28984b78f0,test.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
